Voter_ID,First_Name,Mid_Name,Last_Name,Street,Zipcode,Party,Registered
5606,Emanuelle,Sylvan,VANG,739 SAN JUAN AVE,16602,REP,TRUE
5607,Kenneth,Justino,DELAROSA,665 SURREY ST,16602,REP,TRUE
5608,Kodee,Laurie,CHRISTENSEN,119 WATTSON PL,16602,LIB,TRUE
5609,Jermal,Sharifah,SUMMERS,694 SURREY ST,16602,IND,TRUE
5610,Cheralyn,Kendelle,MAHONEY,606 WATTSON PL,16602,SOC,TRUE
5611,Shamera,Tyrah,PATTERSON,509 SAINT GERMAIN AVE,16602,IND,TRUE
5612,Delonta,Marili,CAMACHO,993 SURREY ST,16602,SOC,TRUE
5613,Geanie,Shelly,MILLER,830 MIDDLEFIELD DR,16602,DEM,TRUE
5614,Belia,Jenece,CALDWELL,668 MIDDLEFIELD DR,16602,DEM,TRUE
5615,Edelmira,Tierria,BOYLE,623 SURREY ST,16602,LIB,TRUE
5616,Temika,Helen,SEXTON,664 SAN JUAN AVE,16602,IND,TRUE
5617,Taquesha,Chrysten,FOX,346 SAINT GERMAIN AVE,16602,REP,TRUE
5618,Shemeka,Shaynee,CHURCH,801 SURREY ST,16602,REP,TRUE
5619,Carmello,Breton,QUINTANA,406 LOMBARD ST,16602,DEM,TRUE
5620,Caira,Shae,VENTURA,717 SAINT GERMAIN AVE,16602,SOC,TRUE
5621,Fatema,Jamison,GREGORY,108 MIDDLEFIELD DR,16602,REP,TRUE
5622,Merced,Monee,CASTRO,348 LOMBARD ST,16602,DEM,TRUE
5623,Angelee,Kareemah,HOOVER,661 WATTSON PL,16602,DEM,TRUE
5624,Idalia,Lelia,ROY,725 WATTSON PL,16602,REP,TRUE
5625,Sacha,Risa,MYERS,113 WATTSON PL,16602,SOC,TRUE
5626,Britain,Jacole,SANDOVAL,553 SAINT GERMAIN AVE,16602,DEM,TRUE
5627,Ralphael,Bryonna,OCHOA,511 SAN JUAN AVE,16602,SOC,TRUE
5628,Demarques,Joetta,HUNT,435 SAINT GERMAIN AVE,16602,LIB,TRUE
5629,Cesia,Vicente,BROOKS,795 SURREY ST,16602,IND,TRUE
5630,Jacqulynn,Jemaine,EDWARDS,319 SAINT GERMAIN AVE,16602,IND,TRUE
5631,Magdalen,Terah,HANCOCK,828 LOMBARD ST,16602,IND,TRUE
5632,Elias,Toby,BENJAMIN,287 LOMBARD ST,16602,IND,TRUE
5633,Kateri,Adrien,RYAN,130 SAINT GERMAIN AVE,16602,DEM,TRUE
5634,Geovani,Kama,DANIELS,826 LOMBARD ST,16602,IND,TRUE
5635,Wynton,Jerid,CROSBY,932 SAINT GERMAIN AVE,16602,LIB,TRUE
5636,Adah,Teaya,THOMPSON,131 LOMBARD ST,16602,IND,TRUE
5637,Breanne,Lucy,HILL,971 MIDDLEFIELD DR,16602,SOC,TRUE
5638,Gerrit,Payton,WEST,923 SAN JUAN AVE,16602,DEM,TRUE
5639,Rachad,Zackrey,WISE,590 WATTSON PL,16602,REP,TRUE
5640,Kirstie,Megan,ORTIZ,534 MIDDLEFIELD DR,16602,DEM,TRUE
5641,Tamatha,Latif,BERGER,707 MIDDLEFIELD DR,16602,DEM,TRUE
5642,Shahin,Almanda,CHERRY,705 WATTSON PL,16602,DEM,TRUE
5643,Keene,Keiondra,RANDOLPH,193 SAINT GERMAIN AVE,16602,DEM,TRUE
5644,Laquana,Cristopher,CANNON,337 LOMBARD ST,16602,REP,TRUE
5645,Laneshia,Tinia,MEYER,222 LOMBARD ST,16602,IND,TRUE
5646,Aiyanna,Chole,LYONS,730 SAN JUAN AVE,16602,REP,TRUE
5647,Maddy,Kristal,HINES,353 SURREY ST,16602,REP,TRUE
5648,Samira,Elyssa,DENNIS,149 SAINT GERMAIN AVE,16602,DEM,TRUE
5649,Mariafernanda,Briyana,ANDERSON,788 SAINT GERMAIN AVE,16602,IND,TRUE
5650,Lesha,Dawn,MORA,443 SURREY ST,16602,LIB,TRUE
5651,Heather,Zoltan,DOUGLAS,139 MIDDLEFIELD DR,16602,LIB,TRUE
5652,Avalon,Jerry,PARRISH,624 WATTSON PL,16602,REP,TRUE
5653,Laira,Dove,GONZALES,993 WATTSON PL,16602,REP,TRUE
5654,Sharae,Darris,ALLEN,540 WATTSON PL,16602,SOC,TRUE
5655,Shaine,Akeema,GALVAN,371 WATTSON PL,16602,DEM,TRUE
5656,Omayra,Hasan,GALVAN,112 MIDDLEFIELD DR,16602,DEM,TRUE
5657,Ibeth,Simmon,VU,465 WATTSON PL,16602,DEM,TRUE
5658,Quiton,Any,WANG,104 SURREY ST,16602,LIB,TRUE
5659,Dimitrios,Vineet,ONEILL,496 LOMBARD ST,16602,DEM,TRUE
5660,Jayton,Ai,GIBBS,166 SAN JUAN AVE,16602,REP,TRUE
5661,Jaleel,Orry,DELAROSA,626 WATTSON PL,16602,IND,TRUE
5662,Paymon,Jannine,BAILEY,205 SAN JUAN AVE,16602,REP,TRUE
5663,Esteven,Saralyn,OCONNELL,408 SAINT GERMAIN AVE,16602,DEM,TRUE
5664,Timisha,Safiya,HENDRICKS,241 LOMBARD ST,16602,REP,TRUE
5665,Jemell,Lavita,BASS,591 LOMBARD ST,16602,SOC,TRUE
5666,Rusti,Cindy,GONZALEZ,365 SURREY ST,16602,REP,TRUE
5667,Storm,Agnieszka,YANG,385 SAINT GERMAIN AVE,16602,REP,TRUE
5668,Danial,Malgorzata,TERRELL,905 LOMBARD ST,16602,DEM,TRUE
5669,Lucy,Kiawna,CHARLES,426 MIDDLEFIELD DR,16602,REP,TRUE
5670,Sheridan,Termaine,REED,915 LOMBARD ST,16602,SOC,TRUE
5671,Charne,Corbin,PENNINGTON,525 SAINT GERMAIN AVE,16602,DEM,TRUE
5672,Trenecia,Lusero,VAZQUEZ,335 WATTSON PL,16602,LIB,TRUE
5673,Shikera,Janette,HUGHES,804 MIDDLEFIELD DR,16602,REP,TRUE
5674,Jadira,Dmarkus,ROWLAND,521 WATTSON PL,16602,REP,TRUE
5675,Aquil,Avonna,GOLDEN,516 SURREY ST,16602,IND,TRUE
5676,Zuri,Rubens,FRIEDMAN,615 SAINT GERMAIN AVE,16602,IND,TRUE
5677,Jeanine,Pawel,HUDSON,414 SURREY ST,16602,IND,TRUE
5678,Sharai,Jimesha,MCLAUGHLIN,771 WATTSON PL,16602,LIB,TRUE
5679,Jennah,Folashade,OWEN,425 SAINT GERMAIN AVE,16602,IND,TRUE
5680,Breyonna,Chelcy,COLEMAN,960 SURREY ST,16602,DEM,TRUE
5681,Jeziel,Talecia,BEIL,791 MIDDLEFIELD DR,16602,REP,TRUE
5682,Zita,Lenzie,BROWN,922 SAN JUAN AVE,16602,LIB,TRUE
5683,Kwanzaa,Makensie,BRAVO,338 MIDDLEFIELD DR,16602,REP,TRUE
5684,Kristian,Cerita,HAYES,557 WATTSON PL,16602,DEM,TRUE
5685,Shanisha,Kennisha,FULLER,426 SURREY ST,16602,DEM,TRUE
5686,Gwendolynn,Eran,SALAZAR,458 SURREY ST,16602,REP,TRUE
5687,Measha,Seyed,GILL,124 WATTSON PL,16602,REP,TRUE
5688,Ethon,Tawnee,BULLOCK,720 SAINT GERMAIN AVE,16602,IND,TRUE
5689,Marian,Destiny,PUGH,364 MIDDLEFIELD DR,16602,REP,TRUE
5690,Bernardina,Brienna,RICH,341 SAN JUAN AVE,16602,IND,TRUE
5691,Jere,Britny,HENDRIX,588 LOMBARD ST,16602,IND,TRUE
5692,Vanda,Kortney,BRANDT,651 WATTSON PL,16602,LIB,TRUE
5693,Janette,Aprile,ALI,125 SAINT GERMAIN AVE,16602,LIB,TRUE
5694,Talar,Marshe,KEITH,595 SAN JUAN AVE,16602,IND,TRUE
5695,Lashaya,Han,JIMENEZ,963 LOMBARD ST,16602,REP,TRUE
5696,Dory,Aamer,WU,503 WATTSON PL,16602,REP,TRUE
5697,Sarahmarie,Kellee,GUZMAN,728 SAINT GERMAIN AVE,16602,REP,TRUE
5698,Mushka,Lashondra,BEAN,939 WATTSON PL,16602,IND,TRUE
5699,Solomon,Kendra,STEVENS,731 SAN JUAN AVE,16602,DEM,TRUE
5700,Charles,Shameer,WHITEHEAD,433 WATTSON PL,16602,DEM,TRUE
5701,Gregroy,Theodore,WOOD,246 SURREY ST,16602,DEM,TRUE
5702,Rakeen,Delmar,NOBLE,222 SAINT GERMAIN AVE,16602,DEM,TRUE
5703,Ariadne,Milagro,BLACK,598 MIDDLEFIELD DR,16602,IND,TRUE
5704,Keena,Webb,SCHROEDER,502 WATTSON PL,16602,IND,TRUE
5705,Briggitte,Peterson,ANDREWS,619 MIDDLEFIELD DR,16602,LIB,TRUE
5706,Paulene,Jeny,CASE,216 MIDDLEFIELD DR,16602,LIB,TRUE
5707,Meg,Tyree,MONTGOMERY,435 SAN JUAN AVE,16602,REP,TRUE
5708,Lyzette,Pranav,GALVAN,357 SAN JUAN AVE,16602,SOC,TRUE
5709,Laneka,Daivon,WHITE,857 LOMBARD ST,16602,DEM,TRUE
5710,Allannah,Breonte,VAZQUEZ,598 SAN JUAN AVE,16602,DEM,TRUE
5711,Davonya,Jakeem,CONLEY,946 MIDDLEFIELD DR,16602,LIB,TRUE
5712,Jaquelin,Rosalee,RUSSO,719 SAINT GERMAIN AVE,16602,LIB,TRUE
5713,Carmeron,Jensine,ROCHA,778 MIDDLEFIELD DR,16602,SOC,TRUE
5714,Lavender,Marguise,ROCHA,858 LOMBARD ST,16602,REP,TRUE
5715,Montana,Dacoda,DAY,851 SAN JUAN AVE,16602,REP,TRUE
5716,Savannaha,Aqsa,FULLER,827 MIDDLEFIELD DR,16602,IND,TRUE
5717,Gaitlin,Kathrynn,MCCARTHY,348 SAN JUAN AVE,16602,SOC,TRUE
5718,Markanthony,Kitrina,JENNINGS,793 SAN JUAN AVE,16602,DEM,TRUE
5719,Ace,Justis,STANLEY,477 LOMBARD ST,16602,DEM,TRUE
5720,Jamelia,Natale,HIGGINS,336 WATTSON PL,16602,DEM,TRUE
5721,Jazma,Staysha,MULLEN,216 LOMBARD ST,16602,LIB,TRUE
5722,Solveig,Olivia,JENNINGS,168 SURREY ST,16602,DEM,TRUE
5723,Tatsuya,Darron,TUCKER,417 LOMBARD ST,16602,REP,TRUE
5724,Sharena,Shirlene,QUINTANA,837 MIDDLEFIELD DR,16602,SOC,TRUE
5725,Maridith,Roneesha,HEATH,679 MIDDLEFIELD DR,16602,DEM,TRUE
5726,Rosanne,Dallon,BROWN,621 SAN JUAN AVE,16602,REP,TRUE
5727,Jerico,Jase,FINLEY,447 SAINT GERMAIN AVE,16602,IND,TRUE
5728,Ramzey,Shea,COLEMAN,734 SAN JUAN AVE,16602,DEM,TRUE
5729,Rae,Marcelo,MCLEAN,111 MIDDLEFIELD DR,16602,IND,TRUE
5730,Lichelle,Aquileo,BRYANT,197 WATTSON PL,16602,REP,TRUE
5731,Shante,Teia,HUBBARD,151 MIDDLEFIELD DR,16602,DEM,TRUE
5732,Chadwick,Oliverio,HARRIS,335 WATTSON PL,16602,IND,TRUE
5733,Elijha,Takima,HUDSON,498 LOMBARD ST,16602,REP,TRUE
5734,Anetra,Lizbeth,SHAW,785 SURREY ST,16602,DEM,TRUE
5735,Selwyn,Cayce,DELGADO,987 SAN JUAN AVE,16602,REP,TRUE
5736,Alfreda,Anneli,MITCHELL,942 SAINT GERMAIN AVE,16602,DEM,TRUE
5737,Duquan,Joquan,VILLALOBOS,282 WATTSON PL,16602,DEM,TRUE
5738,Steven,Jovona,SHAFFER,551 MIDDLEFIELD DR,16602,DEM,TRUE
5739,Delfina,Ryun,HAWKINS,647 SAINT GERMAIN AVE,16602,IND,TRUE
5740,Shondell,Letecia,NORRIS,827 WATTSON PL,16602,DEM,TRUE
5741,Geovany,Jsoeph,CALDWELL,480 SURREY ST,16602,DEM,TRUE
5742,Kenneshia,Mirza,NEWTON,564 SURREY ST,16602,IND,TRUE
5743,Telicia,Daryl,CUMMINGS,290 MIDDLEFIELD DR,16602,DEM,TRUE
5744,Duel,Korea,ELLIOTT,519 WATTSON PL,16602,IND,TRUE
5745,Damen,Tiara,SHAFFER,247 MIDDLEFIELD DR,16602,DEM,TRUE
5746,Keaundra,Jabori,JAMES,783 WATTSON PL,16602,REP,TRUE
5747,Lanisha,Andreaus,MACDONALD,498 SAINT GERMAIN AVE,16602,SOC,TRUE
5748,Serrena,Meri,MORGAN,448 SAINT GERMAIN AVE,16602,DEM,TRUE
5749,Jedidiah,Darlena,BREWER,188 SAN JUAN AVE,16602,DEM,TRUE
5750,Cordaro,Raman,FRANCIS,818 SURREY ST,16602,IND,TRUE
5751,Hadiyah,Nakeema,MELTON,390 SAINT GERMAIN AVE,16602,SOC,TRUE
5752,Annaly,Auna,JOSEPH,339 SAINT GERMAIN AVE,16602,DEM,TRUE
5753,Aubree,Marysa,JOSEPH,155 MIDDLEFIELD DR,16602,SOC,TRUE
5754,Venice,Kahri,CONLEY,424 LOMBARD ST,16602,DEM,TRUE
5755,Darcy,Andrian,ESCOBAR,440 SAN JUAN AVE,16602,DEM,TRUE
5756,Meghin,Hendrik,BRADY,796 SURREY ST,16602,REP,TRUE
5757,Ronishia,Chiara,MURRAY,451 SAN JUAN AVE,16602,SOC,TRUE
5758,Andrez,Jocelyn,JIMENEZ,597 WATTSON PL,16602,REP,TRUE
5759,Shene,Shanin,HESTER,609 SURREY ST,16602,REP,TRUE
5760,Johni,Kendall,RUSH,665 SAN JUAN AVE,16602,LIB,TRUE
5761,Catlin,Teah,CORREA,249 SAINT GERMAIN AVE,16602,SOC,TRUE
5762,Nyisha,Kishore,BOYER,620 SURREY ST,16602,DEM,TRUE
5763,Danel,Elyshia,PAGE,593 SURREY ST,16602,REP,TRUE
5764,Camille,Terrill,KELLEY,996 MIDDLEFIELD DR,16602,SOC,TRUE
5765,Chenika,Sharquita,HERNANDEZ,141 LOMBARD ST,16602,IND,TRUE
5766,Shani,Chessie,IBARRA,838 MIDDLEFIELD DR,16602,REP,TRUE
5767,Chace,Kaitlynne,REYNA,798 SAINT GERMAIN AVE,16602,IND,TRUE
5768,Alesha,Lorena,BRADY,963 SAINT GERMAIN AVE,16602,REP,TRUE
5769,Marilyn,Adreana,BASS,457 SAN JUAN AVE,16602,REP,TRUE
5770,Tranisha,Lakin,GILL,579 SAINT GERMAIN AVE,16602,REP,TRUE
5771,Vannary,Shanielle,DOUGLAS,508 WATTSON PL,16602,DEM,TRUE
5772,Anthonymichael,Shelby,BERNARD,514 SAINT GERMAIN AVE,16602,IND,TRUE
5773,Chae,Detron,THOMPSON,384 SAN JUAN AVE,16602,DEM,TRUE
5774,Elizbeth,Gelisa,WINTERS,382 LOMBARD ST,16602,IND,TRUE
5775,Gurpreet,Terell,GEORGE,310 SAINT GERMAIN AVE,16602,REP,TRUE
5776,Mery,Jasline,FUENTES,700 SAN JUAN AVE,16602,LIB,TRUE
5777,Maryjane,Jolanda,PINEDA,644 WATTSON PL,16602,DEM,TRUE
5778,Sergei,Mahina,BRANDT,643 MIDDLEFIELD DR,16602,SOC,TRUE
5779,Nadav,Teala,GALLEGOS,110 SAN JUAN AVE,16602,IND,TRUE
5780,Calinda,Asmaa,ROBERTSON,689 WATTSON PL,16602,IND,TRUE
5781,Darek,Annessa,PHILLIPS,448 LOMBARD ST,16602,LIB,TRUE
5782,Alysa,Gia,CALDERON,544 SURREY ST,16602,LIB,TRUE
5783,Unk,Isley,MALDONADO,432 WATTSON PL,16602,DEM,TRUE
5784,Lateia,Krishanna,DUNN,187 MIDDLEFIELD DR,16602,IND,TRUE
5785,Alessandra,Dorion,HENSLEY,187 SURREY ST,16602,IND,TRUE
5786,Morgane,Analaura,GRANT,822 SURREY ST,16602,DEM,TRUE
5787,Marty,Shakeitha,VALENCIA,432 LOMBARD ST,16602,SOC,TRUE
5788,Charonda,Quintavius,HAHN,816 SAINT GERMAIN AVE,16602,SOC,TRUE
5789,Nasia,Dennie,SPENCE,293 WATTSON PL,16602,DEM,TRUE
5790,Wacey,Hortencia,HUTCHINSON,730 MIDDLEFIELD DR,16602,DEM,TRUE
5791,Jenniferlynn,Jamill,FRANKLIN,611 SAN JUAN AVE,16602,IND,TRUE
5792,Alphonse,Chalise,HERRING,628 SAINT GERMAIN AVE,16602,IND,TRUE
5793,Jousha,Iqra,MATHEWS,856 SAINT GERMAIN AVE,16602,IND,TRUE
5794,Aubrey,Shadow,BUCHANAN,467 SURREY ST,16602,DEM,TRUE
5795,Yumi,Delany,PATTON,965 WATTSON PL,16602,IND,TRUE
5796,Bandon,Shreen,NICHOLS,792 SURREY ST,16602,REP,TRUE
5797,Gerica,Tiffini,BREWER,106 SAINT GERMAIN AVE,16602,REP,TRUE
5798,Gabriele,Cem,MAY,739 SAINT GERMAIN AVE,16602,REP,TRUE
5799,Zeina,Farran,PRICE,970 LOMBARD ST,16602,LIB,TRUE
5800,Thais,Deshondra,BENTON,509 MIDDLEFIELD DR,16602,SOC,TRUE
5801,Rashida,Vartan,JACKSON,287 SAN JUAN AVE,16602,REP,TRUE
5802,Gatlin,Avion,POLLARD,206 WATTSON PL,16602,DEM,TRUE
5803,Rena,Recardo,MALDONADO,587 SURREY ST,16602,SOC,TRUE
5804,Sasha,Ryland,BOWEN,715 SAINT GERMAIN AVE,16602,SOC,TRUE
5805,Avigail,Jenna,VAUGHN,321 SAINT GERMAIN AVE,16602,DEM,TRUE
5806,Roland,Rafe,PATRICK,194 LOMBARD ST,16602,DEM,TRUE
5807,Jajuan,Jordyn,KENNEDY,642 MIDDLEFIELD DR,16602,DEM,TRUE
5808,Markella,Rayshod,HAIL,859 WATTSON PL,16602,SOC,TRUE
5809,Laqueena,Baker,BOND,930 WATTSON PL,16602,SOC,TRUE
5810,Coda,Duglas,KENNEDY,106 WATTSON PL,16602,DEM,TRUE
5811,Xzavier,Teryn,SWEENEY,372 SURREY ST,16602,DEM,TRUE
5812,Natassia,Chayton,SNYDER,641 WATTSON PL,16602,IND,TRUE
5813,Shloime,Indigo,VAZQUEZ,600 SAN JUAN AVE,16602,DEM,TRUE
5814,Lequita,Jere,ALLISON,938 SAN JUAN AVE,16602,IND,TRUE
5815,Peter,Jarrette,ALLEN,981 SAN JUAN AVE,16602,LIB,TRUE
5816,Breahna,Shekita,BECK,503 MIDDLEFIELD DR,16602,IND,TRUE
5817,Eberardo,Katisha,DOYLE,164 LOMBARD ST,16602,LIB,TRUE
5818,Yulia,Samnatha,KENNEDY,650 SAN JUAN AVE,16602,DEM,TRUE
5819,Hawkins,Jossie,LIU,378 SAN JUAN AVE,16602,LIB,TRUE
5820,Anoop,Najee,HOOVER,889 MIDDLEFIELD DR,16602,DEM,TRUE
5821,Tien,Anjanette,GEORGE,279 SAINT GERMAIN AVE,16602,IND,TRUE
5822,Jonthan,Alexader,PINEDA,635 WATTSON PL,16602,DEM,TRUE
5823,Liberty,Shalene,BURCH,950 MIDDLEFIELD DR,16602,SOC,TRUE
5824,Latriece,Sigourney,MUELLER,854 MIDDLEFIELD DR,16602,IND,TRUE
5825,Asena,Rahma,BERNAL,320 MIDDLEFIELD DR,16602,DEM,TRUE
5826,Jamilia,Teona,LOWERY,704 SAN JUAN AVE,16602,DEM,TRUE
5827,Whitnee,Jalie,MCGEE,277 MIDDLEFIELD DR,16602,DEM,TRUE
5828,Leviticus,Shalan,FLETCHER,632 WATTSON PL,16602,REP,TRUE
5829,Chung,Oran,ESTRADA,431 SURREY ST,16602,DEM,TRUE
5830,Maureen,Takoya,HUFF,474 LOMBARD ST,16602,LIB,TRUE
5831,Cariann,Emmylou,BEARD,419 SAINT GERMAIN AVE,16602,DEM,TRUE
5832,Quran,Casee,DUNLAP,289 SURREY ST,16602,SOC,TRUE
5833,Shalayne,Meredeth,TAPIA,232 SURREY ST,16602,REP,TRUE
5834,Daven,Dorrell,MORTON,622 MIDDLEFIELD DR,16602,DEM,TRUE
5835,Guerline,Cariann,EDWARDS,872 SURREY ST,16602,IND,TRUE
5836,Kejuan,Antonietta,ANDERSEN,211 SAINT GERMAIN AVE,16602,IND,TRUE
5837,Travan,Kirstee,HARRELL,295 MIDDLEFIELD DR,16602,DEM,TRUE
5838,Angelo,Tiffinee,BRIDGES,805 WATTSON PL,16602,LIB,TRUE
5839,Lynnette,Giavonna,SHEPHERD,840 SAINT GERMAIN AVE,16602,SOC,TRUE
5840,Kristia,Takeyla,PECK,285 SAINT GERMAIN AVE,16602,REP,TRUE
5841,Elyzabeth,Sherida,PEREZ,395 LOMBARD ST,16602,REP,TRUE
5842,Kiree,Hazen,POWELL,459 WATTSON PL,16602,IND,TRUE
5843,Fatma,Shamieka,BARRERA,770 WATTSON PL,16602,DEM,TRUE
5844,Teyana,Javen,TRAN,962 SAINT GERMAIN AVE,16602,DEM,TRUE
5845,Gonzalo,Loreli,FROST,923 SURREY ST,16602,DEM,TRUE
5846,Wahid,Vinessa,FROST,711 SAN JUAN AVE,16602,DEM,TRUE
5847,Kjersten,Achaia,FLETCHER,616 MIDDLEFIELD DR,16602,LIB,TRUE
5848,Eraclio,Tarron,LOVE,651 LOMBARD ST,16602,IND,TRUE
5849,Melyna,Demara,ROY,529 SURREY ST,16602,REP,TRUE
5850,Lucky,Imanuel,HAMILTON,604 SURREY ST,16602,REP,TRUE
5851,Florencio,Morgon,LLOYD,909 WATTSON PL,16602,DEM,TRUE
5852,Dwight,Cerise,MEADOWS,557 LOMBARD ST,16602,REP,TRUE
5853,Marki,Marlayna,AHMED,892 MIDDLEFIELD DR,16602,DEM,TRUE
5854,Diandre,Aleesha,KNAPP,437 LOMBARD ST,16602,DEM,TRUE
5855,Kolt,Madia,TRAN,422 WATTSON PL,16602,LIB,TRUE
5856,Sakura,Camilia,GUZMAN,951 SAN JUAN AVE,16602,LIB,TRUE
5857,Dru,Quentin,OCONNOR,749 MIDDLEFIELD DR,16602,DEM,TRUE
5858,Melaina,Annalyn,MALONE,125 LOMBARD ST,16602,DEM,TRUE
5859,Mackenzy,Kayli,CRANE,561 WATTSON PL,16602,REP,TRUE
5860,Kc,Deyon,LUGO,951 SAN JUAN AVE,16602,SOC,TRUE
5861,Rashelle,Geni,BECKER,291 SURREY ST,16602,REP,TRUE
5862,Everth,Santa,CASTRO,963 SAN JUAN AVE,16602,DEM,TRUE
5863,Denis,Viola,BLANCHARD,419 SAN JUAN AVE,16602,SOC,TRUE
5864,Laquisa,Mikita,DICKSON,275 LOMBARD ST,16602,IND,TRUE
5865,Kattie,Tori,WATERS,546 SURREY ST,16602,DEM,TRUE
5866,Nirali,Anquette,DUFFY,704 LOMBARD ST,16602,SOC,TRUE
5867,Cady,Clarice,MAXWELL,357 SAINT GERMAIN AVE,16602,SOC,TRUE
5868,Shamirah,Kalan,QUINN,946 LOMBARD ST,16602,DEM,TRUE
5869,Kruz,Crisanta,BLAKE,446 WATTSON PL,16602,DEM,TRUE
5870,Champale,Twanda,HURLEY,714 SURREY ST,16602,DEM,TRUE
5871,Marina,Garron,VANG,568 LOMBARD ST,16602,IND,TRUE
5872,Jonathan,Ryanmichael,PIERCE,522 LOMBARD ST,16602,REP,TRUE
5873,Kasper,Jenice,GUTIERREZ,344 LOMBARD ST,16602,REP,TRUE
5874,Jamahl,Jamarri,CALHOUN,837 LOMBARD ST,16602,REP,TRUE
5875,Nikolaos,Quanisha,COSTA,832 SURREY ST,16602,IND,TRUE
5876,Myranda,Larone,ROSE,286 MIDDLEFIELD DR,16602,DEM,TRUE
5877,Calton,Shawn,KERR,630 LOMBARD ST,16602,IND,TRUE
5878,Deangelo,Cardarius,PETERSEN,110 WATTSON PL,16602,DEM,TRUE
5879,Isauro,Joneisha,MARIN,264 MIDDLEFIELD DR,16602,DEM,TRUE
5880,Cameran,Algenis,FOSTER,549 WATTSON PL,16602,IND,TRUE
5881,Fitzroy,Samamtha,MOYER,989 WATTSON PL,16602,LIB,TRUE
5882,Garnett,Shahab,MARSHALL,568 MIDDLEFIELD DR,16602,IND,TRUE
5883,Taletha,Ayah,COX,561 MIDDLEFIELD DR,16602,LIB,TRUE
5884,Mervin,Winslow,SANDOVAL,305 WATTSON PL,16602,REP,TRUE
5885,Derald,Amberlee,ROACH,839 WATTSON PL,16602,DEM,TRUE
5886,Saba,Bacilio,POLLARD,808 MIDDLEFIELD DR,16602,DEM,TRUE
5887,Aparna,Sheronda,MONTES,179 SURREY ST,16602,REP,TRUE
5888,Kayti,Samah,CALLAHAN,944 MIDDLEFIELD DR,16602,REP,TRUE
5889,Dalina,Rayan,SMITH,209 SAINT GERMAIN AVE,16602,REP,TRUE
5890,Annissa,Jamar,PETERSEN,853 WATTSON PL,16602,REP,TRUE
5891,Brandolyn,Kiya,RAY,305 SURREY ST,16602,REP,TRUE
5892,Gaige,Samina,WILCOX,310 LOMBARD ST,16602,REP,TRUE
5893,Gelsey,Rod,CHOI,317 SURREY ST,16602,LIB,TRUE
5894,Britainy,Annick,ELLIS,949 SAN JUAN AVE,16602,REP,TRUE
5895,Tamatha,Shawna,WEBSTER,958 WATTSON PL,16602,REP,TRUE
5896,Thoma,Perla,CHRISTENSEN,980 LOMBARD ST,16602,DEM,TRUE
5897,Madlyn,Calisa,VELAZQUEZ,391 SURREY ST,16602,IND,TRUE
5898,Juanito,Elizabeth,MACK,665 SAN JUAN AVE,16602,REP,TRUE
5899,Deangleo,Devron,PATEL,443 SAINT GERMAIN AVE,16602,REP,TRUE
5900,Lacreshia,Brennon,PHAN,105 SAN JUAN AVE,16602,REP,TRUE
5901,Murice,Bethany,MCFARLAND,436 SURREY ST,16602,IND,TRUE
5902,Mianna,Arkeem,MCMAHON,596 SAINT GERMAIN AVE,16602,DEM,TRUE
5903,Kaylee,Samarah,CURTIS,879 SURREY ST,16602,IND,TRUE
5904,Kalia,Dayra,BANKS,103 WATTSON PL,16602,REP,TRUE
5905,Alma,Bardia,GROSS,914 SAN JUAN AVE,16602,IND,TRUE
5906,Shaquitta,Latecia,FOX,442 MIDDLEFIELD DR,16602,DEM,TRUE
5907,Ocie,Jaimi,GATES,315 SAINT GERMAIN AVE,16602,SOC,TRUE
5908,Billy,Rochell,COLEMAN,695 SAINT GERMAIN AVE,16602,IND,TRUE
5909,Cayce,Mcarthur,WASHINGTON,283 SAINT GERMAIN AVE,16602,IND,TRUE
5910,Desaray,Mikia,HENDRIX,910 WATTSON PL,16602,REP,TRUE
5911,Chima,Jan,NEAL,358 LOMBARD ST,16602,DEM,TRUE
5912,Tashauna,Mayia,OLSON,912 SAINT GERMAIN AVE,16602,REP,TRUE
5913,Steven,Krystle,SHAFFER,451 WATTSON PL,16602,REP,TRUE
5914,Salwa,Brandy,MOSS,600 LOMBARD ST,16602,DEM,TRUE
5915,Dawnna,Turhan,MCCLURE,427 LOMBARD ST,16602,LIB,TRUE
5916,Ceasar,Racquelle,DAY,825 SAN JUAN AVE,16602,REP,TRUE
5917,Mohammad,Janell,LEWIS,304 LOMBARD ST,16602,REP,TRUE
5918,Selenia,Richardo,GALLEGOS,631 SURREY ST,16602,IND,TRUE
5919,Liliann,Afton,MILLER,472 WATTSON PL,16602,LIB,TRUE
5920,Stevan,Ianna,PECK,742 SAN JUAN AVE,16602,LIB,TRUE
5921,Marytza,Mathias,BELTRAN,972 SURREY ST,16602,DEM,TRUE
5922,Jovon,Lakesha,DODSON,144 LOMBARD ST,16602,IND,TRUE
5923,Idrees,Ilisha,BARNETT,438 MIDDLEFIELD DR,16602,LIB,TRUE
5924,Adetokunbo,Jesselyn,WEST,717 MIDDLEFIELD DR,16602,DEM,TRUE
5925,Kimia,Quamaine,BURCH,684 SURREY ST,16602,REP,TRUE
5926,Curley,Molly,ROWE,187 SAINT GERMAIN AVE,16602,DEM,TRUE
5927,Orlondo,Amos,VARGAS,681 SAINT GERMAIN AVE,16602,REP,TRUE
